1,3,3,5,1,11,3,3,1,3,30,2,1,2,15,2,2,3,2,13,8,1,1,2,17,1,1,20,1,5,1,1,1,2,41,12,5,6,1,1,15,2,1,2,2,1,1,3,1,13,14,7,9,3,38,1,5,1,15,7,18,2,1,5,8,4,5,1,2,3,2,18,3,1,1,2,1,1,3,2,1,38,2,18,1,11,6,1,1,1,1,1,5,1,5,1,4,4,1,37
1,7,2,44,3,40,5,5,1,1,2,1,2,1,2,1,2,26,1,22,2,7,1,1,2,1,1,1,2,15,19,1,1,9,26,2,1,49,2,1,1,1,2,4,2,6,2,1,1,1,1,1,1,2,2,1,1,9,1,2,5,1,1,9,2,1,18,1,18,1,3,36,24,1,2,12,10,2,1,2,42,1,7,3,2,1,1,1,2,1,1,1,1,1,1,4,1,9,4,1
2,1,1,1,21,1,3,12,1,7,23,1,1,20,38,1,2,9,14,5,1,1,1,2,2,1,1,27,1,3,1,24,1,1,3,1,1,2,2,13,5,21,26,3,1,11,24,9,2,1,2,18,1,4,36,9,1,15,1,2,5,25,1,12,1,25,2,22,10,1,3,1,1,7,1,10,29,25,7,1,1,13,23,1,5,1,2,6,4,1,1,15,1,2,3,4,2,7,1,4
5,2,7,1,1,1,1,14,11,29,1,1,2,3,3,1,1,2,37,1,2,3,1,5,1,1,5,5,1,1,5,2,6,2,2,1,1,4,10,5,2,1,1,6,3,1,29,5,1,5,2,21,1,1,7,1,1,1,7,49,11,14,1,1,1,3,1,1,2,3,2,1,8,1,5,1,1,5,1,24,6,9,22,1,5,1,5,1,4,1,1,3,1,17,1,6,6,1,3,2
1,1,3,1,1,2,3,1,1,6,1,6,49,2,2,1,48,1,1,1,2,1,2,2,1,2,3,4,2,1,1,1,3,1,18,2,1,16,4,2,32,1,6,2,2,11,1,4,1,1,1,7,4,10,5,2,7,1,1,1,5,1,11,1,18,1,1,1,1,1,3,1,1,1,5,2,1,4,1,1,4,8,1,1,7,1,1,1,21,1,4,1,2,4,3,1,3,1,1,1
5,6,18,5,8,1,2,2,1,22,20,4,3,1,2,1,1,8,16,3,5,11,2,4,23,1,3,9,1,1,1,17,2,8,1,39,15,1,14,12,8,1,14,16,1,36,2,1,1,3,11,3,5,4,2,2,2,6,1,32,1,1,5,5,1,1,13,22,5,1,1,18,1,4,1,1,2,1,1,3,3,1,21,35,2,8,2,3,1,1,6,1,3,1,1,1,1,2,1,2
21,5,5,1,1,1,2,16,1,1,7,1,3,1,1,6,37,3,5,2,1,8,1,1,1,2,40,1,2,3,11,1,1,7,5,24,1,3,3,18,32,1,1,2,27,1,1,1,1,4,1,1,3,2,1,2,3,2,2,9,6,1,1,1,4,1,3,3,2,2,38,1,2,50,26,1,2,1,10,6,1,1,1,10,50,5,7,1,28,1,11,1,1,1,2,23,1,1,23,7
1,1,5,1,13,24,1,1,1,1,2,28,5,2,8,1,4,1,1,4,5,1,1,2,2,5,1,1,5,2,2,1,5,1,2,3,1,3,9,1,1,4,1,10,1,4,17,17,9,3,1,1,3,1,1,1,3,8,2,14,1,1,6,1,3,2,3,2,1,2,3,2,8,2,5,11,1,1,1,2,3,6,1,2,1,1,1,2,1,5,4,1,1,2,10,3,1,1,3,2
1,1,1,1,1,3,1,24,2,1,1,1,3,4,14,2,17,4,2,4,1,2,11,1,5,1,1,1,11,2,5,3,3,18,5,2,3,1,2,3,1,1,1,1,44,1,20,1,10,3,1,2,1,3,2,1,2,1,4,1,1,4,1,11,1,1,2,14,1,1,1,1,8,3,1,1,1,19,1,1,5,2,2,8,8,6,1,1,1,14,3,1,1,1,2,1,17,1,1,5
1,3,2,2,7,3,2,1,41,2,1,1,7,1,1,25,4,13,1,50,3,19,2,7,1,2,4,1,1,1,1,7,3,3,2,7,10,4,5,1,6,1,1,1,8,8,1,1,2,1,3,1,1,1,2,1,1,4,1,26,28,4,2,1,2,2,4,46,29,1,10,1,1,6,2,2,1,1,3,1,1,7,1,10,2,7,3,1,1,1,26,2,2,2,2,8,1,1,3,1
2,45,2,1,21,1,1,2,1,1,1,34,2,3,5,1,1,1,15,2,3,9,1,2,2,1,14,15,2,5,1,2,2,1,1,1,4,1,1,2,3,1,11,1,1,11,1,1,29,1,1,3,2,1,3,2,2,1,1,22,1,1,18,2,2,1,1,2,11,2,7,3,25,1,11,1,1,11,1,1,1,1,1,1,4,3,1,1,2,11,7,1,16,4,31,4,2,4,4,1
9,36,1,1,1,2,1,2,1,1,2,3,1,3,1,1,1,1,1,5,6,5,1,1,2,1,1,21,4,1,8,15,1,31,1,18,12,2,10,42,15,3,1,7,16,1,4,5,46,1,3,10,2,1,16,2,1,2,4,43,1,5,15,4,1,2,1,1,1,1,1,1,4,12,2,1,3,4,1,1,4,1,24,4,1,1,2,2,2,30,6,1,10,2,1,1,3,1,1,1
4,2,1,3,1,3,7,1,6,1,1,7,1,1,37,2,12,1,29,3,2,21,14,2,5,2,5,18,1,1,14,1,7,9,9,1,6,1,19,1,8,1,3,1,4,45,27,2,2,1,16,1,20,2,11,1,2,2,1,1,2,2,4,17,1,1,1,1,1,3,3,1,2,1,4,4,5,2,5,1,2,1,1,5,2,4,16,1,6,1,2,20,1,3,11,3,3,1,1,1
1,3,2,3,2,2,31,1,1,11,1,3,3,2,12,1,5,9,6,1,2,1,2,2,3,1,1,3,1,1,4,8,5,27,2,4,1,23,2,1,3,3,4,1,40,1,3,1,2,5,6,15,25,1,1,1,1,2,5,1,1,1,1,6,2,5,1,2,1,4,1,1,36,6,1,45,3,4,40,4,8,27,3,1,1,1,2,1,1,1,2,1,1,2,1,1,6,4,2,1
1,4,4,9,7,2,1,3,1,1,13,2,3,3,1,15,12,2,2,3,2,6,17,1,3,1,3,5,2,3,1,5,2,5,4,1,1,1,4,1,3,9,8,35,2,36,5,6,10,20,10,1,1,1,1,23,1,10,11,12,6,1,9,1,3,1,5,5,1,2,2,30,30,5,1,7,1,1,1,21,9,1,8,23,27,1,1,1,1,27,1,1,2,2,1,8,2,6,1,1
2,5,1,7,4,4,5,1,1,10,3,1,2,1,1,10,2,1,15,1,1,5,34,1,1,1,5,1,3,8,1,2,1,2,7,3,1,1,1,1,48,1,2,3,2,1,4,1,2,43,5,1,6,20,19,4,1,24,1,1,2,2,1,1,32,7,5,1,1,1,22,38,1,2,2,2,6,5,1,2,12,14,1,20,3,12,1,1,1,1,4,10,15,2,1,1,50,1,16,1
1,1,1,1,1,1,41,13,17,4,1,1,16,29,4,1,4,1,2,4,2,2,1,8,1,11,3,1,1,1,3,23,1,1,1,1,1,3,6,1,6,2,40,43,1,7,6,2,1,1,2,31,2,1,1,1,1,2,3,1,1,1,1,2,2,7,1,1,2,1,1,1,1,1,1,4,1,5,2,1,2,1,2,4,1,2,1,4,31,1,1,2,2,1,2,1,1,5,1,31
2,2,2,1,2,1,6,4,1,1,1,7,1,1,1,10,9,4,4,3,1,1,1,4,2,1,1,3,4,4,24,2,1,14,7,2,29,3,1,2,1,3,1,1,1,2,1,3,2,1,8,1,1,9,1,17,1,16,1,5,10,26,45,1,1,1,2,5,2,1,2,1,1,1,1,23,36,4,7,1,1,1,13,1,1,1,5,2,3,4,4,12,1,8,1,1,2,1,16,7
1,7,1,1,1,2,1,1,1,2,1,3,2,1,2,1,24,1,1,12,1,3,1,2,10,2,3,4,12,2,2,5,1,1,11,18,4,1,25,1,1,9,1,1,1,3,4,3,1,3,1,1,1,1,1,5,5,2,1,1,2,1,3,1,1,1,1,1,3,2,1,1,8,1,1,16,2,1,1,16,3,10,13,9,1,1,20,1,1,2,1,3,2,18,4,1,1,12,4,2
1,1,2,38,1,3,13,6,2,2,2,1,10,47,1,3,21,12,2,4,5,1,19,1,2,6,1,2,2,3,1,2,10,1,1,1,13,3,18,1,1,3,5,21,1,7,1,20,4,3,2,4,1,2,4,42,1,2,5,5,1,1,5,2,1,4,5,1,1,3,1,10,21,1,9,1,8,6,1,1,25,3,1,1,6,3,1,1,3,1,2,2,1,12,1,5,1,1,1,14
16,3,1,2,3,1,2,10,1,19,20,2,2,1,1,2,1,1,1,1,2,2,1,2,2,3,2,1,1,1,5,3,1,2,3,8,5,2,1,1,2,12,1,3,1,31,12,1,6,2,1,1,2,2,1,4,2,13,4,10,1,3,4,1,2,5,4,9,5,1,1,20,1,5,4,1,1,1,1,2,1,3,1,2,9,7,1,32,4,1,1,2,9,2,1,4,20,2,2,2
2,3,14,2,1,1,1,1,1,12,1,1,1,1,1,1,3,4,4,1,13,4,1,1,1,1,1,1,1,1,18,4,2,6,7,6,21,11,3,18,3,23,1,8,45,1,2,1,9,13,7,2,1,6,26,1,1,5,5,22,20,1,16,3,1,1,2,1,2,12,2,3,1,4,2,7,1,1,2,1,2,1,2,4,1,1,2,11,1,20,1,34,1,17,1,1,4,1,1,1
18,5,7,5,1,3,2,2,45,4,8,1,4,5,1,2,3,1,1,38,1,1,1,1,7,4,1,2,3,1,4,4,1,1,1,1,1,1,25,2,6,1,3,1,2,6,4,1,4,1,44,39,5,1,1,1,1,1,2,2,2,1,2,1,3,2,1,2,1,1,1,13,1,5,5,2,4,4,17,1,2,1,12,1,1,1,1,10,1,1,8,1,25,1,6,4,3,1,1,1
4,1,9,2,2,1,2,1,5,6,49,10,11,9,6,1,11,1,2,3,11,1,4,1,48,1,2,1,1,2,10,1,1,8,1,1,5,2,3,2,1,15,13,10,2,2,5,1,17,1,1,1,23,1,48,1,1,3,2,1,1,1,15,1,2,1,13,2,1,28,6,2,7,5,1,4,45,7,1,3,1,2,39,2,7,6,23,1,45,5,1,2,31,4,3,1,1,1,10,5
1,2,6,1,2,22,1,3,9,4,1,1,7,2,25,3,9,3,1,12,2,1,8,1,2,3,6,10,1,1,2,1,1,1,21,8,1,3,1,15,5,17,1,3,1,1,3,2,2,1,1,2,1,12,14,2,2,6,1,1,1,3,1,1,1,6,5,2,2,4,1,4,2,1,3,3,1,3,1,3,44,1,9,1,5,1,8,1,1,1,2,2,4,1,2,4,4,17,1,1
1,7,6,13,5,1,3,1,1,15,1,2,1,3,6,1,1,3,1,42,4,10,1,3,16,21,3,6,1,11,1,1,1,10,1,1,2,3,10,3,2,7,1,3,2,4,20,1,3,2,1,11,3,1,2,3,1,2,1,1,1,1,3,2,1,5,4,1,11,45,1,5,3,1,1,1,6,7,1,1,5,3,36,1,4,5,11,2,1,2,18,1,7,1,1,1,14,3,1,6
1,1,1,1,1,6,1,1,1,1,1,3,1,1,2,1,20,2,1,2,1,1,3,3,1,4,5,1,4,4,4,2,1,2,14,1,16,1,2,2,20,3,12,1,2,9,2,1,2,2,2,2,1,1,4,8,1,2,5,6,1,1,2,6,3,1,4,1,4,9,1,1,1,5,10,13,1,1,1,3,32,1,10,27,1,2,18,1,4,3,3,8,1,2,1,30,2,2,2,35
1,8,5,9,9,1,1,1,1,1,1,1,6,1,1,1,6,1,1,6,1,23,11,2,1,3,8,1,2,26,1,1,1,26,9,9,2,1,1,10,1,3,1,12,3,2,3,1,2,5,1,20,1,1,2,5,8,41,5,1,2,5,1,1,2,10,3,2,12,19,1,1,1,1,1,2,7,1,1,12,2,3,2,1,1,1,1,1,7,1,1,2,19,1,1,4,20,2,2,1
5,1,1,1,1,3,2,1,1,5,2,10,1,1,2,3,6,1,5,21,1,2,4,1,12,1,1,5,1,1,2,13,1,22,1,2,5,6,1,2,1,4,1,1,6,3,1,2,1,9,2,1,2,1,1,1,4,1,2,1,1,1,3,14,46,1,2,14,44,1,1,7,1,14,3,9,48,1,7,8,1,15,27,21,6,2,1,11,21,6,6,1,1,3,1,5,7,5,2,22
1,1,1,3,7,1,3,4,1,1,24,1,5,1,1,3,14,1,9,25,7,1,2,1,1,3,1,1,29,12,1,1,1,1,5,1,1,13,2,1,2,2,4,1,11,2,3,1,3,1,4,1,14,10,1,1,1,1,6,3,2,1,5,4,2,12,1,2,1,4,2,9,41,1,6,1,1,20,1,4,5,1,1,12,2,1,2,1,12,1,1,2,3,1,1,1,27,35,2,2
34,1,2,1,1,12,2,1,24,2,1,1,1,1,3,22,26,1,1,2,2,2,3,3,25,2,6,9,8,1,9,1,29,4,1,4,2,1,2,12,3,1,6,1,1,37,10,1,3,1,3,1,1,8,6,1,1,18,22,6,9,9,1,10,3,1,3,2,1,7,1,1,1,21,1,2,15,19,1,2,1,4,1,1,10,43,3,2,1,2,1,3,13,17,2,1,1,21,1,8
1,1,11,7,1,1,1,1,2,4,25,11,18,8,6,35,3,1,1,1,5,1,3,1,8,1,4,21,37,1,1,1,1,8,4,7,41,1,6,2,1,6,1,1,10,1,1,1,1,3,1,1,3,1,6,3,4,3,1,13,14,1,1,3,3,12,15,1,1,4,1,2,5,2,3,1,7,12,3,6,1,4,34,1,21,2,2,1,1,16,1,4,3,3,5,14,2,1,5,4
1,3,2,1,1,1,3,3,1,1,3,2,13,2,3,3,1,1,15,18,12,2,1,1,1,2,29,1,35,1,3,15,1,3,1,2,38,20,10,13,1,9,2,1,4,1,39,1,2,1,1,4,1,13,7,2,20,3,7,1,2,2,28,2,7,1,37,4,1,2,1,6,1,1,2,8,1,2,1,2,11,1,1,1,1,1,8,12,1,19,2,1,10,1,1,3,5,1,3,10
4,48,5,1,3,4,4,5,6,2,5,1,2,1,1,3,5,6,11,16,1,2,1,1,1,1,2,1,44,25,5,6,2,1,1,19,2,3,1,19,16,1,7,3,5,1,23,1,8,1,2,47,1,1,2,1,6,1,1,1,1,1,1,1,1,1,1,2,17,36,3,1,1,1,3,2,23,17,6,6,1,1,1,1,3,1,1,1,47,3,7,1,1,3,3,1,1,7,8,8
1,1,22,1,1,33,1,5,5,1,2,1,6,10,2,6,9,18,1,5,2,2,3,1,2,1,1,2,1,2,3,2,22,3,1,8,1,4,21,1,12,1,1,1,1,2,5,4,16,3,9,6,1,28,1,43,1,32,1,1,1,2,30,11,8,1,11,1,33,7,3,1,1,15,2,1,2,2,21,8,3,1,4,1,3,4,2,1,1,2,15,3,1,1,7,1,30,2,1,4
1,1,1,3,3,1,4,4,22,1,7,4,33,4,3,1,4,6,1,2,1,42,3,2,2,2,1,1,32,2,28,32,2,1,3,11,1,2,1,6,1,10,4,2,13,17,1,41,6,1,2,1,1,1,2,21,1,5,1,2,1,1,22,5,3,1,1,3,1,1,3,1,5,1,1,40,1,2,1,1,1,1,16,1,2,1,9,1,1,9,42,1,1,3,3,42,16,1,2,1
50,1,2,1,3,1,1,7,1,10,2,7,2,23,2,8,1,2,2,1,13,2,1,1,1,1,1,1,2,1,7,1,1,2,2,1,1,2,3,1,4,1,7,1,4,7,16,17,1,9,2,17,1,9,11,6,4,3,1,2,3,6,1,3,3,1,1,20,1,23,1,1,5,1,1,2,4,2,36,2,1,4,1,2,1,1,1,1,4,1,1,3,1,18,6,4,4,5,1,2
2,1,2,9,6,1,2,2,1,2,1,1,1,2,2,2,2,3,5,4,2,1,2,1,1,1,3,1,4,1,1,1,1,9,1,1,20,6,1,9,1,3,1,8,1,2,8,48,30,2,1,1,7,5,7,30,1,4,1,28,3,16,1,4,1,1,2,5,1,1,1,49,1,1,1,8,1,1,4,21,1,19,1,1,1,2,3,10,10,1,1,31,3,1,2,2,2,1,17,1
5,1,1,14,1,1,10,3,1,14,1,1,1,35,6,1,14,2,2,2,1,6,1,1,2,3,16,10,1,1,1,1,5,43,1,4,1,2,3,6,8,4,4,1,4,2,1,1,1,1,1,2,1,3,1,6,4,2,1,3,1,3,1,1,1,8,3,1,3,1,3,9,3,1,1,1,2,1,1,1,5,8,2,3,8,10,3,1,6,1,19,31,2,11,5,8,2,1,3,10
30,1,2,2,16,1,1,1,9,22,40,1,1,1,3,4,1,1,1,1,2,3,1,4,3,5,1,2,2,16,4,14,15,1,1,2,1,1,1,1,1,20,1,5,1,4,50,1,1,1,1,1,37,20,1,6,8,1,1,3,2,2,2,2,11,1,1,19,2,1,46,2,1,2,1,1,2,1,1,1,1,38,1,2,1,4,4,1,1,1,4,2,3,1,1,1,10,1,1,1
